mun,mun_name,gender,year,n_orp
25430,Madrid,Female,2015,1.1154852296686877
25436,Manta,Female,2015,1.5435809596310657
25438,Medina,Female,2015,1.101564668169325
25473,Mosquera,Female,2015,1.1339319756958608
25483,Nariño,Female,2015,1.4781154066630748
25486,Nemocón,Female,2015,1.258824338617587
25488,Nilo,Female,2015,1.0115730800089708
25489,Nimaima,Female,2015,1.3342440930659747
25491,Nocaima,Female,2015,1.1762925262581359
25506,Venecia,Female,2015,1.2199729770868708
25513,Pacho,Female,2015,1.5678256031395414
25518,Paime,Female,2015,1.334038338584122
25524,Pandi,Female,2015,1.1308581577287755
25530,Paratebueno,Female,2015,1.1713757710366492
25535,Pasca,Female,2015,1.1713323394524444
25572,Puerto Salgar,Female,2015,1.3772863168755165
25580,Pulí,Female,2015,1.1900917256480077
25592,Quebradanegra,Female,2015,1.337396919720538
25594,Quetame,Female,2015,1.28921723308131
25596,Quipile,Female,2015,1.2684090921108195
25599,Apulo,Female,2015,1.1642688488484112
25612,Ricaurte,Female,2015,1.0806145177220257
25645,San Antonio Del Tequendama,Female,2015,1.210126133538105
25649,San Bernardo,Female,2015,1.1715335376391922
25653,San Cayetano,Female,2015,1.1067330079231863
25658,San Francisco,Female,2015,1.1283431218757614
25662,San Juan De Rioseco,Female,2015,1.5593261380080308
25718,Sasaima,Female,2015,1.2614985377273393
25736,Sesquilé,Female,2015,1.273172585637826
25740,Sibaté,Female,2015,1.3331534501256739
25743,Silvania,Female,2015,1.261810321795469
25745,Simijaca,Female,2015,1.1916443311608538
25754,Soacha,Female,2015,1.1271981011368961
25758,Sopó,Female,2015,1.5382256563259924
25769,Subachoque,Female,2015,1.1062395316617633
25772,Suesca,Female,2015,1.1835886606339907
25777,Supatá,Female,2015,1.1672286184016751
25779,Susa,Female,2015,1.092895188618808
25781,Sutatausa,Female,2015,0.9725028630349434
25785,Tabio,Female,2015,1.2874523027046392
25793,Tausa,Female,2015,0.9446965826806163
25797,Tena,Female,2015,1.1417312648710491
25799,Tenjo,Female,2015,1.4768262814802
25805,Tibacuy,Female,2015,1.162295270914057
25807,Tibirita,Female,2015,1.8563295441376317
25815,Tocaima,Female,2015,1.7434000823301463
25817,Tocancipá,Female,2015,1.1156076287393768
25823,Topaipí,Female,2015,1.2833740767643012
25839,Ubalá,Female,2015,1.301855858583904
25841,Ubaque,Female,2015,1.4600910828877722
25843,Villa De San Diego De Ubaté,Female,2015,1.6244371354919775
25845,Une,Female,2015,1.1827495827599648
25851,Útica,Female,2015,1.3908410460716893
25862,Vergara,Female,2015,1.5437442986170677
25867,Vianí,Female,2015,1.149939316152518
25871,Villagómez,Female,2015,1.2624858401123407
25873,Villapinzón,Female,2015,1.1154534065680737
25875,Villeta,Female,2015,1.6785315772189133
25878,Viotá,Female,2015,1.2711537504687296
25885,Yacopí,Female,2015,1.4740289034253677
25898,Zipacón,Female,2015,1.072341681566379
25899,Zipaquirá,Female,2015,1.3941469015819772
27001,Quibdó,Female,2015,1.3542527128833493
27006,Acandí,Female,2015,1.127937389724652
27025,Alto Baudó,Female,2015,1.1045562925190355
27050,Atrato,Female,2015,1.2275584462520701
